,Marca,Fecha,Toneladas
3120,038 Ok Pet,2021-02-08,39854.898
3121,012 Higienol,2020-11-23,13.319886
3122,006 Nova,2020-01-20,13.664833
3123,003 Noble,2020-02-16,0.954515
3124,001 Elite,2020-01-04,96.077847
3125,037 Cotidian,2020-02-03,115929.2416
3126,008 Babysec,2021-06-28,862693.485
3127,008 Babysec,2019-11-05,4025698.1108
3128,037 Cotidian,2020-01-31,255681.8528
3129,006 Nova,2021-03-16,31.358717
3130,036 Ladysoft,2019-11-29,5900637.5184
3131,003 Noble,2020-02-22,39.321596
3132,012 Higienol,2020-05-18,17.073539
3133,037 Cotidian,2020-08-04,126939.8432
3134,008 Babysec,2020-05-09,3836577.5312
3135,036 Ladysoft,2020-06-02,6905045.752
3136,012 Higienol,2020-11-20,9.450173
3137,003 Noble,2020-08-23,0.040265
3138,006 Nova,2020-07-27,31.466913
3139,008 Babysec,2020-12-27,396649.1638
3140,001 Elite,2020-01-01,1.749316
3141,037 Cotidian,2021-03-24,224284.0736
3142,036 Ladysoft,2019-12-02,4590193.7328
3143,003 Noble,2020-02-19,45.412068
3144,006 Nova,2020-01-23,11.874009
3145,038 Ok Pet,2021-02-11,6421.014
3146,012 Higienol,2020-05-27,18.280353
3147,003 Noble,2020-02-25,45.03286
3148,012 Higienol,2019-11-17,0.689854
3149,036 Ladysoft,2021-01-23,6669127.856
3150,012 Higienol,2019-11-23,14.543711
3151,038 Ok Pet,2020-02-11,3690.018
3152,006 Nova,2020-09-17,36.850303
3153,036 Ladysoft,2021-01-29,6177443.4016
3154,006 Nova,2021-03-22,31.122385
3155,037 Cotidian,2021-01-31,6736.0
3156,006 Nova,2021-03-19,26.284454
3157,003 Noble,2021-04-18,0.688599
3158,008 Babysec,2020-11-05,4229493.402
3159,036 Ladysoft,2019-12-05,4665573.3584
3160,001 Elite,2021-01-07,112896.948189
3161,006 Nova,2020-01-26,0.201718
3162,003 Noble,2020-10-14,60.488569
3163,038 Ok Pet,2020-08-12,5310.018
3164,003 Noble,2020-10-17,66.628447
3165,036 Ladysoft,2021-01-26,6522315.4688
3166,001 Elite,2021-01-04,32082.724562
3167,012 Higienol,2019-11-20,18.303021
3168,037 Cotidian,2020-01-25,187199.4272
3169,037 Cotidian,2020-07-29,119866.8
3170,001 Elite,2020-07-02,89.202284
3171,008 Babysec,2020-05-03,768.0
3172,012 Higienol,2020-05-24,0.03085
3173,003 Noble,2021-04-15,42.022649
3174,008 Babysec,2020-04-30,4499889.418
3175,037 Cotidian,2021-01-28,209798.1888
3176,008 Babysec,2021-06-25,6998699.7384
3177,008 Babysec,2020-11-02,3648705.883
3178,036 Ladysoft,2019-12-08,211032.6208
3179,006 Nova,2020-01-29,16.037826
3180,003 Noble,2021-04-21,61.803812
3181,008 Babysec,2021-01-05,5632255.937
3182,012 Higienol,2021-01-20,10.763304
3183,006 Nova,2020-05-27,14.91636
3184,008 Babysec,2020-07-03,4184669.9282
3185,012 Higienol,2021-01-14,12.79339
3186,001 Elite,2020-09-04,79.911468
3187,003 Noble,2020-10-20,63.302368
3188,037 Cotidian,2020-09-28,161964.6112
3189,012 Higienol,2020-07-18,6.210983
3190,006 Nova,2019-11-23,9.940289
3191,003 Noble,2020-04-17,64.0224
3192,037 Cotidian,2020-03-29,2256.0
3193,036 Ladysoft,2020-07-27,5561696.1664
3194,036 Ladysoft,2021-02-01,4640489.1664
3195,008 Babysec,2020-07-06,4338542.3278
3196,037 Cotidian,2020-10-01,167236.5568
3197,012 Higienol,2019-11-26,16.927584
3198,036 Ladysoft,2020-01-29,5604316.2272
3199,038 Ok Pet,2021-04-10,8940.96
3200,008 Babysec,2020-05-08,4028950.5658
3201,037 Cotidian,2021-05-22,200304.928
3202,036 Ladysoft,2021-01-08,5915609.9824
3203,037 Cotidian,2020-03-27,104684.848
3204,036 Ladysoft,2020-07-06,6366767.0096
3205,037 Cotidian,2019-09-23,115827.9808
3206,006 Nova,2021-03-17,31.622749
3207,037 Cotidian,2020-11-17,143381.5712
3208,008 Babysec,2020-11-07,4391925.2134
3209,001 Elite,2021-03-30,134521.699067
3210,038 Ok Pet,2021-02-22,24721.956
3211,003 Noble,2021-04-20,61.263096
3212,003 Noble,2021-04-26,55.007803
3213,012 Higienol,2021-04-09,10.525882
3214,037 Cotidian,2021-05-19,153604.864
3215,001 Elite,2020-09-28,20083.026725
3216,006 Nova,2021-03-14,0.217461
3217,001 Elite,2020-03-26,114.702277
3218,038 Ok Pet,2020-08-20,36814.68
3219,037 Cotidian,2020-11-14,160807.0112
3220,008 Babysec,2020-11-13,6020073.8378
3221,006 Nova,2020-09-09,31.567085
3222,003 Noble,2020-03-01,0.283666
3223,012 Higienol,2020-02-16,0.744783
3224,006 Nova,2020-09-12,29.574973
3225,012 Higienol,2021-04-12,12.480793
3226,006 Nova,2020-01-21,14.935254
3227,008 Babysec,2020-11-10,4250513.262
3228,037 Cotidian,2019-09-26,188680.6048
3229,036 Ladysoft,2020-07-09,5552804.0064
3230,012 Higienol,2021-04-06,11.281537
3231,036 Ladysoft,2021-01-11,7951410.1376
3232,003 Noble,2021-04-23,59.259783
3233,006 Nova,2019-11-21,11.43532
3234,012 Higienol,2020-10-14,11.360628
3235,006 Nova,2020-07-10,20.563073
3236,001 Elite,2020-05-29,133.626839
3237,037 Cotidian,2019-11-26,120372.5664
3238,038 Ok Pet,2020-02-22,1200.96
3239,003 Noble,2020-10-28,68.80158
3240,008 Babysec,2021-01-13,6610079.0878
3241,036 Ladysoft,2020-01-11,6176178.3424
3242,038 Ok Pet,2020-08-26,124110.018
3243,038 Ok Pet,2020-02-19,179.982
3244,008 Babysec,2020-07-08,4335164.3106
3245,036 Ladysoft,2021-03-04,6009028.68
3246,003 Noble,2019-09-06,56.006622
3247,012 Higienol,2021-04-15,10.246429
3248,008 Babysec,2020-07-14,3662243.7016
3249,037 Cotidian,2021-01-17,4128.288
3250,006 Nova,2021-01-09,32.184082
3251,036 Ladysoft,2020-01-08,7342152.7056
3252,003 Noble,2021-04-29,67.413162
3253,037 Cotidian,2020-07-18,133263.7376
3254,036 Ladysoft,2020-07-12,92304.12
3255,001 Elite,2020-05-26,132.34833
3256,008 Babysec,2021-01-10,193256.1764
3257,003 Noble,2020-10-25,0.727286
3258,012 Higienol,2020-10-11,0.060357
3259,001 Elite,2020-11-28,114065.580224
3260,006 Nova,2019-11-18,11.710955
3261,037 Cotidian,2019-11-29,124493.0592
3262,008 Babysec,2020-07-11,4146614.2482
3263,003 Noble,2019-09-03,48.004815
3264,003 Noble,2020-04-25,56.888881
3265,038 Ok Pet,2021-04-15,8100.018
3266,012 Higienol,2020-10-08,13.096596
3267,008 Babysec,2020-01-07,5251396.61
3268,006 Nova,2021-01-12,33.94786
3269,001 Elite,2019-11-25,111.884786
3270,037 Cotidian,2021-01-20,211582.0192
3271,036 Ladysoft,2021-03-10,6454083.4688
3272,038 Ok Pet,2020-02-28,2489.058
3273,037 Cotidian,2019-11-20,235502.4416
3274,006 Nova,2020-07-16,29.970956
3275,012 Higienol,2020-04-11,8.686048
3276,038 Ok Pet,2020-10-17,41532.516
3277,001 Elite,2020-05-23,95.457258
3278,036 Ladysoft,2020-09-05,5840861.7632
3279,006 Nova,2020-01-12,0.38144
3280,008 Babysec,2021-01-07,6432662.8528
3281,001 Elite,2020-11-25,34095.691373
3282,012 Higienol,2019-10-14,14.489957
3283,001 Elite,2021-05-30,2003.284741
3284,003 Noble,2020-04-28,66.391206
3285,012 Higienol,2020-04-17,12.41734
3286,003 Noble,2021-06-20,1.5579
3287,006 Nova,2021-01-15,36.178447
3288,001 Elite,2019-10-04,99.594223
3289,008 Babysec,2019-11-16,3910658.247
3290,037 Cotidian,2020-05-27,151581.088
3291,036 Ladysoft,2020-09-02,6741624.0864
3292,008 Babysec,2021-01-04,3818579.9214
3293,006 Nova,2020-07-13,25.623876
3294,012 Higienol,2021-06-06,0.158369
3295,036 Ladysoft,2020-01-14,5934908.2704
3296,012 Higienol,2020-04-14,14.516249
3297,037 Cotidian,2019-11-23,159758.8544
3298,012 Higienol,2020-10-17,10.206284
3299,003 Noble,2020-10-31,101.333738
3300,001 Elite,2020-11-22,2001.078304
3301,038 Ok Pet,2021-04-21,167790.96
3302,003 Noble,2020-05-01,8.784417
3303,003 Noble,2021-06-23,52.109643
3304,001 Elite,2019-10-01,85.60942
3305,001 Elite,2021-05-27,114867.187976
3306,037 Cotidian,2021-01-14,196167.5488
3307,036 Ladysoft,2021-03-07,235631.04
3308,012 Higienol,2019-10-11,15.012179
3309,003 Noble,2019-10-28,58.294935
3310,008 Babysec,2019-11-13,3818268.6438
3311,038 Ok Pet,2020-10-23,81533.592
3312,003 Noble,2019-10-31,107.554301
3313,006 Nova,2021-05-17,33.392928
3314,003 Noble,2020-05-04,50.194742
3315,037 Cotidian,2020-01-26,1824.096
3316,006 Nova,2020-11-12,24.667336
3317,036 Ladysoft,2021-05-01,82209.6896
3318,001 Elite,2021-01-28,1104160.120196
3319,012 Higienol,2021-06-09,9.614297
3320,012 Higienol,2021-06-15,8.789177
3321,003 Noble,2020-12-22,82.451999
3322,012 Higienol,2020-12-11,12.556789
3323,036 Ladysoft,2020-09-11,5395926.6256
3324,037 Cotidian,2021-03-19,94871.1968
3325,006 Nova,2019-09-21,12.581721
3326,003 Noble,2021-06-26,39.812158
3327,037 Cotidian,2020-07-27,186767.3888
3328,012 Higienol,2020-09-15,11.520625
3329,003 Noble,2020-03-24,51.815318
3330,036 Ladysoft,2019-12-13,4364656.016
3331,008 Babysec,2020-04-15,6656286.8852
3332,006 Nova,2020-08-17,25.557254
3333,001 Elite,2020-10-21,90070.625258
3334,008 Babysec,2019-10-15,3607899.7396
3335,008 Babysec,2019-10-09,3538368.4454
3336,003 Noble,2020-09-26,69.27466
3337,006 Nova,2020-02-16,0.907698
3338,037 Cotidian,2019-10-19,119645.0848
3339,001 Elite,2021-04-25,94000.811294
3340,038 Ok Pet,2021-03-17,5610.96
3341,003 Noble,2021-03-31,177.743313
3342,008 Babysec,2021-06-07,4658993.0778
3343,006 Nova,2020-08-20,25.22575
3344,036 Ladysoft,2021-01-31,807091.9936
3345,036 Ladysoft,2020-06-13,5088287.6608
3346,012 Higienol,2020-09-12,9.522098
3347,037 Cotidian,2020-10-22,156157.2512
3348,012 Higienol,2020-03-10,12.806536
3349,003 Noble,2020-03-27,38.734628
3350,036 Ladysoft,2019-12-10,6061772.4256
3351,001 Elite,2020-02-29,136.421489
3352,036 Ladysoft,2019-12-16,5742225.3328
3353,008 Babysec,2020-04-12,27872.0
3354,006 Nova,2019-12-14,12.796998
3355,012 Higienol,2020-03-19,8.045928
3356,003 Noble,2021-05-25,76.310661
3357,037 Cotidian,2020-06-22,136733.1584
3358,006 Nova,2020-06-17,26.511691
3359,036 Ladysoft,2020-08-07,4982324.3808
3360,038 Ok Pet,2021-03-20,6091.938
3361,036 Ladysoft,2021-02-09,6740154.3104
3362,008 Babysec,2019-12-18,4357815.8552
3363,012 Higienol,2019-09-15,0.130034
3364,008 Babysec,2019-12-12,3734102.0688
3365,037 Cotidian,2020-12-25,752.192
3366,001 Elite,2019-11-02,63.152173
3367,038 Ok Pet,2020-09-18,38821.68
3368,003 Noble,2019-09-26,42.970653
3369,038 Ok Pet,2021-03-23,35307.036
3370,001 Elite,2021-06-28,6008.924538
3371,008 Babysec,2021-02-05,5183265.6342
3372,003 Noble,2020-10-02,56.023589
3373,003 Noble,2020-03-30,48.33685
3374,012 Higienol,2020-03-13,21.84793
3375,037 Cotidian,2019-12-22,2304.0096
3376,001 Elite,2020-12-24,18060.121775
3377,012 Higienol,2020-03-16,22.105135
3378,003 Noble,2021-05-22,57.935852
3379,001 Elite,2019-10-30,154.244692
3380,012 Higienol,2019-09-12,15.083729
3381,036 Ladysoft,2020-08-04,5576666.432
3382,037 Cotidian,2020-06-25,217611.76
3383,008 Babysec,2019-12-15,269507.0724
3384,003 Noble,2019-09-29,3.292617
3385,012 Higienol,2021-05-08,9.971576
3386,006 Nova,2020-12-17,63.518698
3387,036 Ladysoft,2021-02-06,7411234.3872
3388,012 Higienol,2021-05-05,9.559883
3389,038 Ok Pet,2021-03-26,33120.036
3390,003 Noble,2020-04-02,49.567559
3391,038 Ok Pet,2020-09-15,279015.912
3392,001 Elite,2021-06-25,190063.812171
3393,006 Nova,2020-06-14,0.231878
3394,037 Cotidian,2019-12-19,115725.8176
3395,001 Elite,2020-12-21,32501.830104
3396,008 Babysec,2021-02-02,5299768.8532
3397,037 Cotidian,2019-10-28,225588.3264
3398,036 Ladysoft,2021-04-02,303653.984
3399,012 Higienol,2020-11-06,12.506329
3400,006 Nova,2021-02-10,32.537187
3401,012 Higienol,2021-05-11,10.042267
3402,003 Noble,2019-10-02,38.423711
3403,037 Cotidian,2020-12-19,221859.44
3404,001 Elite,2021-06-19,43376.739929
3405,001 Elite,2019-10-27,3.43869
3406,008 Babysec,2019-12-09,3283514.5972
3407,001 Elite,2020-04-27,118.703277
3408,037 Cotidian,2021-06-23,207539.3216
3409,001 Elite,2020-10-30,90088.064943
3410,003 Noble,2021-05-31,95.619717
3411,008 Babysec,2020-06-15,5110269.0392
3412,003 Noble,2020-05-24,0.55283
3413,006 Nova,2019-12-20,13.502551
3414,036 Ladysoft,2020-02-06,6337427.5712
3415,038 Ok Pet,2020-09-24,154551.636
3416,003 Noble,2020-11-26,62.762442
3417,012 Higienol,2020-11-09,9.963779
3418,036 Ladysoft,2020-08-10,9805382.8736
3419,037 Cotidian,2020-06-19,142880.6144
3420,006 Nova,2020-06-20,42.394947
3421,012 Higienol,2021-05-14,8.29595
3422,008 Babysec,2020-06-09,5769298.592
3423,038 Ok Pet,2020-03-19,90.018
3424,006 Nova,2021-02-07,0.346258
3425,003 Noble,2021-05-28,58.169857
3426,037 Cotidian,2020-12-22,172179.6768
3427,001 Elite,2021-06-22,170210.196851
3428,012 Higienol,2019-09-18,15.59387
3429,012 Higienol,2019-09-21,13.694512
3430,003 Noble,2019-10-05,39.048399
3431,008 Babysec,2020-06-12,4537079.7726
3432,001 Elite,2020-04-30,129.83047
3433,036 Ladysoft,2020-08-13,11513424.1936
3434,036 Ladysoft,2020-02-09,53472.8224
3435,006 Nova,2019-12-17,15.998946
3436,003 Noble,2020-11-23,65.426268
3437,038 Ok Pet,2020-09-21,43079.04
3438,012 Higienol,2020-11-12,11.732313
3439,008 Babysec,2020-02-08,3073794.4978
3440,001 Elite,2021-02-20,332850.668098
3441,003 Noble,2020-05-27,46.426826
3442,036 Ladysoft,2021-04-08,6377787.2464
3443,006 Nova,2020-04-17,15.306259
3444,038 Ok Pet,2020-03-28,2491.938
3445,008 Babysec,2020-08-12,4591473.2892
3446,036 Ladysoft,2020-02-12,6299457.9616
3447,001 Elite,2019-12-27,125.494958
3448,037 Cotidian,2020-08-19,163621.4176
3449,037 Cotidian,2021-02-21,1631.424
3450,012 Higienol,2020-05-13,19.033519
3451,006 Nova,2019-10-14,10.481121
3452,008 Babysec,2020-02-14,3121671.702
3453,012 Higienol,2020-11-15,0.18143
3454,038 Ok Pet,2021-05-17,5160.978
3455,036 Ladysoft,2020-10-04,389708.6032
3456,001 Elite,2021-06-21,28272.532016
3457,036 Ladysoft,2020-04-14,6768581.4464
3458,038 Ok Pet,2020-12-21,365338.08
3459,003 Noble,2019-12-29,10.874432
3460,001 Elite,2020-12-20,4011.334972
3461,008 Babysec,2021-04-22,4988927.9964
3462,001 Elite,2021-06-24,52063.596739
3463,012 Higienol,2020-10-05,11.065738
3464,037 Cotidian,2021-01-13,325347.3472
3465,006 Nova,2020-09-29,21.012023
3466,036 Ladysoft,2021-06-06,263482.2848
3467,008 Babysec,2020-10-18,111664.7144
3468,037 Cotidian,2020-07-14,130987.8464
3469,008 Babysec,2020-04-18,4540413.9396
3470,006 Nova,2021-04-06,28.911191
3471,037 Cotidian,2019-11-25,167169.2768
3472,012 Higienol,2020-04-02,12.340857
3473,001 Elite,2019-10-26,92.285005
3474,036 Ladysoft,2020-04-17,8434103.1056
3475,003 Noble,2020-07-05,0.497807
3476,001 Elite,2020-12-17,72505.066931
3477,012 Higienol,2020-10-02,8.725131
3478,012 Higienol,2020-03-30,11.756825
3479,036 Ladysoft,2019-10-14,5175346.536
3480,003 Noble,2020-01-01,0.442132
3481,008 Babysec,2021-04-25,70834.6912
3482,008 Babysec,2020-10-21,5007382.3184
3483,037 Cotidian,2021-01-16,260301.5808
3484,006 Nova,2020-10-02,19.112507
3485,038 Ok Pet,2020-12-24,4798.08
3486,036 Ladysoft,2021-06-09,4829923.8768
3487,012 Higienol,2019-10-02,13.235783
3488,036 Ladysoft,2021-06-12,5904346.808
3489,036 Ladysoft,2020-12-08,6029339.8304
3490,037 Cotidian,2020-03-14,106377.2352
3491,038 Ok Pet,2020-06-24,90.018
3492,037 Cotidian,2020-09-16,155029.0112
3493,001 Elite,2020-08-20,91.064206
3494,012 Higienol,2020-04-05,0.062983
3495,008 Babysec,2020-12-24,2653948.799
3496,036 Ladysoft,2019-10-17,5973704.112
3497,003 Noble,2021-02-28,22.25406
3498,001 Elite,2021-02-25,264089.618784
3499,006 Nova,2020-07-30,32.263792
3500,037 Cotidian,2021-03-21,1679.904
3501,038 Ok Pet,2020-12-27,2489.058
3502,006 Nova,2019-12-08,0.308054
3503,003 Noble,2020-08-26,63.591587
3504,012 Higienol,2021-05-28,10.896142
3505,036 Ladysoft,2020-12-05,5131402.5296
3506,012 Higienol,2020-04-08,8.966784
3507,001 Elite,2021-02-19,189308.640044
3508,012 Higienol,2019-09-29,0.436648
3509,012 Higienol,2019-10-05,16.054233
3510,038 Ok Pet,2020-06-27,2401.92
3511,036 Ladysoft,2020-12-11,5459701.576
3512,001 Elite,2020-08-17,91.94098
3513,006 Nova,2021-01-29,65.889471
3514,003 Noble,2020-01-07,56.30402
3515,006 Nova,2021-02-01,30.747479
3516,037 Cotidian,2021-03-18,143973.36
3517,008 Babysec,2020-06-18,5700041.5102
3518,037 Cotidian,2020-09-13,1024.0
3519,008 Babysec,2020-12-21,4873999.8266
3520,036 Ladysoft,2019-10-20,1171561.2528
3521,003 Noble,2021-02-25,70.722394
3522,001 Elite,2021-02-22,536595.588629
3523,006 Nova,2019-12-11,13.602343
3524,003 Noble,2021-03-03,48.732692
3525,012 Higienol,2021-05-25,10.529994
3526,012 Higienol,2021-05-31,18.374362
3527,001 Elite,2021-02-16,310580.083363
3528,008 Babysec,2021-06-19,4897185.2064
3529,003 Noble,2020-09-04,63.048122
3530,012 Higienol,2020-11-29,0.24868
3531,038 Ok Pet,2020-06-30,6359.058
3532,006 Nova,2020-08-02,0.376142
3533,037 Cotidian,2020-01-22,162776.0928
3534,001 Elite,2020-06-29,91.031615
3535,008 Babysec,2019-10-27,142929.3932
3536,001 Elite,2019-12-26,110.831469
3537,036 Ladysoft,2020-12-14,5896020.8448
3538,006 Nova,2021-02-04,42.894512
3539,003 Noble,2020-03-02,42.751948
3540,001 Elite,2019-12-29,12.762551
3541,036 Ladysoft,2020-06-14,1247072.0
3542,008 Babysec,2020-12-18,5274056.0666
3543,012 Higienol,2019-10-08,10.633886
3544,036 Ladysoft,2019-12-11,6222301.8096
3545,037 Cotidian,2021-03-15,162163.424
3546,012 Higienol,2021-06-03,9.678637
3547,006 Nova,2020-02-01,7.875379
3548,012 Higienol,2020-12-02,12.345594
3549,008 Babysec,2021-06-22,6169363.4932
3550,006 Nova,2020-08-05,26.502135
3551,003 Noble,2020-09-01,41.918992
3552,001 Elite,2019-12-23,126.127836
3553,008 Babysec,2019-10-30,4437694.5528
3554,012 Higienol,2020-11-26,14.606297
3555,036 Ladysoft,2020-06-08,6312009.3632
3556,037 Cotidian,2020-01-19,544.0
3557,003 Noble,2020-02-28,53.50293
3558,008 Babysec,2019-10-24,3639480.9206
3559,036 Ladysoft,2020-06-11,6280722.5312
3560,003 Noble,2020-08-29,62.644688
3561,008 Babysec,2020-12-15,4729350.4362
3562,037 Cotidian,2021-03-12,136241.6192
3563,038 Ok Pet,2021-02-17,29880.0
3564,037 Cotidian,2021-05-18,134777.7696
3565,008 Babysec,2021-02-20,6856851.5618
3566,003 Noble,2021-04-30,135.256795
3567,008 Babysec,2020-08-18,4597955.1932
3568,006 Nova,2020-12-05,29.24693
3569,012 Higienol,2020-06-02,13.763703
3570,038 Ok Pet,2020-08-21,8444.898
3571,037 Cotidian,2020-11-13,190184.2368
3572,012 Higienol,2020-12-05,8.605317
3573,036 Ladysoft,2021-02-07,399554.496
3574,001 Elite,2021-04-24,482480.72973
3575,006 Nova,2020-06-02,22.587738
3576,038 Ok Pet,2020-08-24,19476.72
3577,003 Noble,2020-03-08,1.546837
3578,003 Noble,2019-09-04,50.192959
3579,037 Cotidian,2019-09-25,151718.4032
3580,038 Ok Pet,2021-02-26,22176.018
3581,012 Higienol,2020-06-05,14.916672
3582,037 Cotidian,2019-09-19,110090.5248
3583,036 Ladysoft,2019-12-17,5297877.2432
3584,037 Cotidian,2020-04-10,1024.0
3585,008 Babysec,2021-05-29,5116423.8066
3586,012 Higienol,2019-11-21,16.544144
3587,006 Nova,2020-08-29,23.04471
3588,036 Ladysoft,2020-10-19,6651957.536
3589,008 Babysec,2020-11-24,4237364.2998
3590,038 Ok Pet,2020-11-30,71244.054
3591,036 Ladysoft,2020-04-16,8339138.88
3592,006 Nova,2020-02-25,14.613114
3593,001 Elite,2020-10-12,52071.414178
3594,012 Higienol,2020-05-25,15.073257
3595,008 Babysec,2019-09-30,6892720.8706
3596,001 Elite,2020-10-09,30063.465642
3597,038 Ok Pet,2021-06-04,4800.96
3598,003 Noble,2020-06-14,0.549999
3599,001 Elite,2021-04-13,205658.467487
3600,036 Ladysoft,2021-04-20,5580418.3424
3601,008 Babysec,2019-10-06,127584.378
3602,003 Noble,2019-12-11,59.403149
3603,012 Higienol,2019-11-24,0.307802
3604,037 Cotidian,2020-10-13,151805.6672
3605,006 Nova,2020-02-22,13.296375
3606,008 Babysec,2021-05-26,6315442.8032
3607,036 Ladysoft,2020-10-16,6010680.7824
3608,006 Nova,2020-08-26,23.015367
3609,037 Cotidian,2020-04-13,190132.2592
3610,037 Cotidian,2021-06-05,204606.368
3611,001 Elite,2020-02-20,99.641902
3612,008 Babysec,2021-06-01,4047487.1208
3613,012 Higienol,2020-05-28,17.313546
3614,037 Cotidian,2019-10-10,176318.1536
3615,001 Elite,2021-04-16,172066.039382
3616,038 Ok Pet,2020-11-27,110951.658
3617,003 Noble,2020-06-11,64.046967
3618,012 Higienol,2019-11-27,17.40848
3619,003 Noble,2019-12-08,0.678794
3620,037 Cotidian,2021-06-02,154575.04
3621,036 Ladysoft,2020-10-13,6396675.4656
3622,038 Ok Pet,2021-06-01,61050.978
3623,008 Babysec,2019-10-03,3100775.085
3624,036 Ladysoft,2021-04-23,5198847.2
3625,006 Nova,2021-02-28,4.932094
3626,012 Higienol,2021-01-18,11.520436
3627,036 Ladysoft,2021-06-14,5151673.608
3628,006 Nova,2021-04-24,25.94957
3629,008 Babysec,2021-05-23,310251.26
3630,008 Babysec,2020-03-31,5037648.3544
3631,038 Ok Pet,2020-06-03,180.036
3632,012 Higienol,2021-01-24,0.246262
3633,006 Nova,2020-03-02,12.790111
3634,001 Elite,2020-08-18,102.006414
3635,008 Babysec,2020-10-03,3562191.0734
3636,001 Elite,2020-02-14,100.786255
3637,012 Higienol,2019-11-30,20.078301
3638,036 Ladysoft,2020-04-22,8294924.9712
3639,037 Cotidian,2021-04-11,2112.096
3640,037 Cotidian,2020-10-07,181160.1184
3641,003 Noble,2021-02-01,55.08281
3642,008 Babysec,2020-04-03,3629722.7536
3643,036 Ladysoft,2019-10-19,6149541.2336
3644,006 Nova,2021-04-21,28.069101
3645,037 Cotidian,2020-04-07,187094.128
3646,008 Babysec,2020-03-28,3475363.5522
3647,036 Ladysoft,2020-10-22,5715406.6544
3648,038 Ok Pet,2020-12-03,133830.018
3649,006 Nova,2020-02-28,17.51082
3650,003 Noble,2020-08-05,55.299103
3651,012 Higienol,2020-07-19,0.052604
3652,012 Higienol,2021-01-21,10.425776
3653,003 Noble,2021-02-07,0.73732
3654,036 Ladysoft,2020-04-19,9216.0
3655,003 Noble,2021-02-04,62.018843
3656,001 Elite,2020-02-17,94.808933
3657,037 Cotidian,2020-10-10,179004.9728
3658,001 Elite,2021-04-10,178070.441801
3659,008 Babysec,2019-09-27,3790577.8449
3660,003 Noble,2019-12-14,44.616968
3661,038 Ok Pet,2021-01-27,90.018
3662,001 Elite,2020-12-09,30100.499706
3663,008 Babysec,2019-11-27,4501870.5682
3664,003 Noble,2020-08-08,60.35494
3665,037 Cotidian,2019-12-07,183055.8912
3666,003 Noble,2021-02-10,45.809592
3667,008 Babysec,2019-12-03,3012893.0015
3668,037 Cotidian,2020-06-10,172211.136
3669,001 Elite,2021-06-13,1.586633
3670,036 Ladysoft,2020-12-16,5801007.4576
3671,001 Elite,2019-10-18,109.902334
3672,012 Higienol,2020-07-28,2.655352
3673,012 Higienol,2020-07-22,8.726098
3674,036 Ladysoft,2021-06-20,173505.7856
3675,037 Cotidian,2020-12-13,8960.576
3676,006 Nova,2019-12-26,12.300747
3677,006 Nova,2020-06-29,11.877559
3678,036 Ladysoft,2019-10-25,4712542.3808
3679,008 Babysec,2020-06-03,4523604.479
3680,003 Noble,2020-02-04,47.155174
3681,001 Elite,2020-04-21,97.652553
