,Localidad,Fecha,Cantidad
2184,AREQUIPA,2021-04-23,5724.28
2185,AREQUIPA,2021-04-24,4723.97
2186,AREQUIPA,2021-04-26,4041.47
2187,AREQUIPA,2021-04-27,6833.77
2188,AREQUIPA,2021-04-28,4675.45
2189,AREQUIPA,2021-04-29,4872.13
2190,AREQUIPA,2021-04-30,15284.8
2191,AREQUIPA,2021-05-03,991.81
2192,AREQUIPA,2021-05-04,3190.06
2193,AREQUIPA,2021-05-05,2706.76
2194,AREQUIPA,2021-05-06,5133.77
2195,AREQUIPA,2021-05-07,6581.83
2196,AREQUIPA,2021-05-08,3742.18
2197,AREQUIPA,2021-05-10,5756.12
2198,AREQUIPA,2021-05-11,3513.86
2199,AREQUIPA,2021-05-12,6065.48
2200,AREQUIPA,2021-05-13,11118.02
2201,AREQUIPA,2021-05-14,3473.36
2202,AREQUIPA,2021-05-15,3901.1
2203,AREQUIPA,2021-05-17,7583.48
2204,AREQUIPA,2021-05-18,5208.26
2205,AREQUIPA,2021-05-19,3991.09
2206,AREQUIPA,2021-05-20,6126.11
2207,AREQUIPA,2021-05-21,7287.34
2208,AREQUIPA,2021-05-22,4309.07
2209,AREQUIPA,2021-05-24,3057.27
2210,AREQUIPA,2021-05-25,2791.56
2211,AREQUIPA,2021-05-26,3081.05
2212,AREQUIPA,2021-05-27,6041.67
2213,AREQUIPA,2021-05-28,3414.85
2214,AREQUIPA,2021-05-29,3042.43
2215,AREQUIPA,2021-05-31,8112.66
2216,AREQUIPA,2021-06-01,1011.25
2217,AREQUIPA,2021-06-02,2346.05
2218,AREQUIPA,2021-06-03,4668.78
2219,AREQUIPA,2021-06-04,8754.05
2220,AREQUIPA,2021-06-05,4606.77
2221,AREQUIPA,2021-06-07,2364.94
2222,AREQUIPA,2021-06-08,5444.9
2223,AREQUIPA,2021-06-09,4470.05
2224,AREQUIPA,2021-06-10,5492.79
2225,AREQUIPA,2021-06-11,5669.08
2226,AREQUIPA,2021-06-12,4807.84
2227,AREQUIPA,2021-06-14,5946.56
2228,AREQUIPA,2021-06-15,6854.8
2229,AREQUIPA,2021-06-16,3995.7
2230,AREQUIPA,2021-06-17,7007.07
2231,AREQUIPA,2021-06-18,3303.0
2232,AREQUIPA,2021-06-19,2801.59
2233,AREQUIPA,2021-06-21,4150.84
2234,AREQUIPA,2021-06-22,5329.63
2235,AREQUIPA,2021-06-23,5252.15
2236,AREQUIPA,2021-06-24,3867.89
2237,AREQUIPA,2021-06-25,14002.27
2238,AREQUIPA,2021-06-26,10492.44
2239,AREQUIPA,2021-06-28,4416.41
2240,AYACUCHO,2019-09-02,2735.63
2241,AYACUCHO,2019-09-03,6445.93
2242,AYACUCHO,2019-09-04,10847.72
2243,AYACUCHO,2019-09-05,4230.07
2244,AYACUCHO,2019-09-06,3605.09
2245,AYACUCHO,2019-09-07,4832.18
2246,AYACUCHO,2019-09-09,5127.02
2247,AYACUCHO,2019-09-10,5683.04
2248,AYACUCHO,2019-09-11,5667.12
2249,AYACUCHO,2019-09-12,3668.11
2250,AYACUCHO,2019-09-13,2838.6
2251,AYACUCHO,2019-09-14,1868.91
2252,AYACUCHO,2019-09-16,3137.9
2253,AYACUCHO,2019-09-17,15495.33
2254,AYACUCHO,2019-09-18,5100.32
2255,AYACUCHO,2019-09-19,2671.12
2256,AYACUCHO,2019-09-20,4047.0
2257,AYACUCHO,2019-09-21,1516.52
2258,AYACUCHO,2019-09-23,4122.97
2259,AYACUCHO,2019-09-24,4533.82
2260,AYACUCHO,2019-09-25,5938.64
2261,AYACUCHO,2019-09-26,3220.46
2262,AYACUCHO,2019-09-27,4221.58
2263,AYACUCHO,2019-09-28,1031.58
2264,AYACUCHO,2019-09-30,6357.98
2265,AYACUCHO,2019-10-01,6008.85
2266,AYACUCHO,2019-10-02,4356.21
2267,AYACUCHO,2019-10-03,5779.57
2268,AYACUCHO,2019-10-04,4341.08
2269,AYACUCHO,2019-10-05,8232.69
2270,AYACUCHO,2019-10-07,5073.77
2271,AYACUCHO,2019-10-08,4713.39
2272,AYACUCHO,2019-10-09,5324.62
2273,AYACUCHO,2019-10-10,4302.07
2274,AYACUCHO,2019-10-11,5218.57
2275,AYACUCHO,2019-10-12,1982.37
2276,AYACUCHO,2019-10-14,6165.92
2277,AYACUCHO,2019-10-15,13757.13
2278,AYACUCHO,2019-10-16,2736.1
2279,AYACUCHO,2019-10-17,3782.73
2280,AYACUCHO,2019-10-18,6044.27
2281,AYACUCHO,2019-10-19,1703.29
2282,AYACUCHO,2019-10-21,4359.82
2283,AYACUCHO,2019-10-22,3504.95
2284,AYACUCHO,2019-10-23,3762.85
2285,AYACUCHO,2019-10-24,7653.04
2286,AYACUCHO,2019-10-25,3379.0
2287,AYACUCHO,2019-10-26,4524.07
2288,AYACUCHO,2019-10-28,5473.42
2289,AYACUCHO,2019-10-29,2478.0
2290,AYACUCHO,2019-10-30,2845.45
2291,AYACUCHO,2019-10-31,2466.68
2292,AYACUCHO,2019-11-01,1429.92
2293,AYACUCHO,2019-11-02,153.63
2294,AYACUCHO,2019-11-04,4278.22
2295,AYACUCHO,2019-11-05,13179.55
2296,AYACUCHO,2019-11-06,9010.88
2297,AYACUCHO,2019-11-07,4338.27
2298,AYACUCHO,2019-11-08,7054.83
2299,AYACUCHO,2019-11-09,3506.76
2300,AYACUCHO,2019-11-11,5104.43
2301,AYACUCHO,2019-11-12,4572.36
2302,AYACUCHO,2019-11-13,10727.0
2303,AYACUCHO,2019-11-14,6882.48
2304,AYACUCHO,2019-11-15,2890.2
2305,AYACUCHO,2019-11-16,6541.89
2306,AYACUCHO,2019-11-18,4163.14
2307,AYACUCHO,2019-11-19,8134.49
2308,AYACUCHO,2019-11-20,5647.26
2309,AYACUCHO,2019-11-21,5211.57
2310,AYACUCHO,2019-11-22,7636.17
2311,AYACUCHO,2019-11-23,5704.5
2312,AYACUCHO,2019-11-25,5693.75
2313,AYACUCHO,2019-11-26,3894.79
2314,AYACUCHO,2019-11-27,10195.15
2315,AYACUCHO,2019-11-28,4821.73
2316,AYACUCHO,2019-11-29,6101.95
2317,AYACUCHO,2019-11-30,5480.52
2318,AYACUCHO,2019-12-02,3382.6
2319,AYACUCHO,2019-12-03,2563.17
2320,AYACUCHO,2019-12-04,6251.06
2321,AYACUCHO,2019-12-05,6202.66
2322,AYACUCHO,2019-12-06,10224.92
2323,AYACUCHO,2019-12-07,916.57
2324,AYACUCHO,2019-12-09,1876.25
2325,AYACUCHO,2019-12-10,8847.79
2326,AYACUCHO,2019-12-11,4755.66
2327,AYACUCHO,2019-12-12,12158.45
2328,AYACUCHO,2019-12-13,2995.39
2329,AYACUCHO,2019-12-14,14758.89
2330,AYACUCHO,2019-12-16,6861.2
2331,AYACUCHO,2019-12-17,8226.33
2332,AYACUCHO,2019-12-18,6467.36
2333,AYACUCHO,2019-12-19,5535.27
2334,AYACUCHO,2019-12-20,3276.77
2335,AYACUCHO,2019-12-21,6119.43
2336,AYACUCHO,2019-12-23,7476.4
2337,AYACUCHO,2019-12-24,2168.22
2338,AYACUCHO,2019-12-26,4365.97
2339,AYACUCHO,2019-12-27,6510.61
2340,AYACUCHO,2019-12-28,5665.8
2341,AYACUCHO,2019-12-30,6581.21
2342,AYACUCHO,2019-12-31,10215.05
2343,AYACUCHO,2020-01-02,3602.87
2344,AYACUCHO,2020-01-03,4622.07
2345,AYACUCHO,2020-01-04,503.16
2346,AYACUCHO,2020-01-06,5075.68
2347,AYACUCHO,2020-01-07,12813.09
2348,AYACUCHO,2020-01-08,13769.28
2349,AYACUCHO,2020-01-09,2642.33
2350,AYACUCHO,2020-01-10,5283.34
2351,AYACUCHO,2020-01-11,4597.63
2352,AYACUCHO,2020-01-13,11117.08
2353,AYACUCHO,2020-01-14,13918.98
2354,AYACUCHO,2020-01-15,6136.41
2355,AYACUCHO,2020-01-16,5132.72
2356,AYACUCHO,2020-01-17,5503.91
2357,AYACUCHO,2020-01-18,4055.58
2358,AYACUCHO,2020-01-20,7092.1
2359,AYACUCHO,2020-01-21,1797.8
2360,AYACUCHO,2020-01-22,9557.42
2361,AYACUCHO,2020-01-23,5046.37
2362,AYACUCHO,2020-01-24,9802.0
2363,AYACUCHO,2020-01-25,3276.12
2364,AYACUCHO,2020-01-27,3749.51
2365,AYACUCHO,2020-01-28,8874.83
2366,AYACUCHO,2020-01-29,9101.72
2367,AYACUCHO,2020-01-30,4599.82
2368,AYACUCHO,2020-01-31,4746.55
2369,AYACUCHO,2020-02-01,2231.0
2370,AYACUCHO,2020-02-03,4943.86
2371,AYACUCHO,2020-02-04,5331.83
2372,AYACUCHO,2020-02-05,9498.68
2373,AYACUCHO,2020-02-06,6185.15
2374,AYACUCHO,2020-02-07,2379.09
2375,AYACUCHO,2020-02-08,3216.64
2376,AYACUCHO,2020-02-10,12294.74
2377,AYACUCHO,2020-02-11,4059.18
2378,AYACUCHO,2020-02-12,8891.64
2379,AYACUCHO,2020-02-13,5186.01
2380,AYACUCHO,2020-02-14,2905.02
2381,AYACUCHO,2020-02-15,4384.83
2382,AYACUCHO,2020-02-17,4997.74
2383,AYACUCHO,2020-02-18,3507.24
2384,AYACUCHO,2020-02-19,5532.13
2385,AYACUCHO,2020-02-20,5199.55
2386,AYACUCHO,2020-02-21,6239.0
2387,AYACUCHO,2020-02-22,6155.43
2388,AYACUCHO,2020-02-24,5096.08
2389,AYACUCHO,2020-02-25,4972.38
2390,AYACUCHO,2020-02-26,11462.59
2391,AYACUCHO,2020-02-27,5849.22
2392,AYACUCHO,2020-02-28,4769.33
2393,AYACUCHO,2020-02-29,8781.41
2394,AYACUCHO,2020-03-02,2674.17
2395,AYACUCHO,2020-03-03,7465.59
2396,AYACUCHO,2020-03-04,8056.95
2397,AYACUCHO,2020-03-05,5106.67
2398,AYACUCHO,2020-03-06,6723.64
2399,AYACUCHO,2020-03-07,3287.62
2400,AYACUCHO,2020-03-09,7647.42
2401,AYACUCHO,2020-03-10,12460.27
2402,AYACUCHO,2020-03-11,7484.61
2403,AYACUCHO,2020-03-12,21560.71
2404,AYACUCHO,2020-03-13,5296.63
2405,AYACUCHO,2020-03-14,9563.17
2406,AYACUCHO,2020-03-16,17857.18
2407,AYACUCHO,2020-03-17,7310.53
2408,AYACUCHO,2020-03-18,7858.71
2409,AYACUCHO,2020-03-19,5486.33
2410,AYACUCHO,2020-03-20,3657.96
2411,AYACUCHO,2020-03-21,4390.13
2412,AYACUCHO,2020-03-23,8126.55
2413,AYACUCHO,2020-03-24,3822.8
2414,AYACUCHO,2020-03-25,12508.53
2415,AYACUCHO,2020-03-26,3134.97
2416,AYACUCHO,2020-03-27,3275.18
2417,AYACUCHO,2020-03-28,12563.03
2418,AYACUCHO,2020-03-30,3093.77
2419,AYACUCHO,2020-03-31,2882.18
2420,AYACUCHO,2020-04-01,3428.63
2421,AYACUCHO,2020-04-02,2226.84
2422,AYACUCHO,2020-04-03,6336.71
2423,AYACUCHO,2020-04-04,1757.08
2424,AYACUCHO,2020-04-06,2222.17
2425,AYACUCHO,2020-04-07,3530.93
2426,AYACUCHO,2020-04-08,7902.3
2427,AYACUCHO,2020-04-11,4648.17
2428,AYACUCHO,2020-04-13,8253.71
2429,AYACUCHO,2020-04-14,5797.61
2430,AYACUCHO,2020-04-15,3184.25
2431,AYACUCHO,2020-04-16,8103.02
2432,AYACUCHO,2020-04-17,5358.04
2433,AYACUCHO,2020-04-18,3314.99
2434,AYACUCHO,2020-04-20,5246.72
2435,AYACUCHO,2020-04-21,5075.98
2436,AYACUCHO,2020-04-22,1875.67
2437,AYACUCHO,2020-04-23,10079.23
2438,AYACUCHO,2020-04-24,2294.02
2439,AYACUCHO,2020-04-25,2200.75
2440,AYACUCHO,2020-04-27,2746.9
2441,AYACUCHO,2020-04-28,4123.1
2442,AYACUCHO,2020-04-29,6512.82
2443,AYACUCHO,2020-04-30,5740.92
2444,AYACUCHO,2020-05-01,2168.45
2445,AYACUCHO,2020-05-02,463.88
2446,AYACUCHO,2020-05-04,1674.71
2447,AYACUCHO,2020-05-05,2420.18
2448,AYACUCHO,2020-05-06,6789.58
2449,AYACUCHO,2020-05-07,2904.31
2450,AYACUCHO,2020-05-08,3571.54
2451,AYACUCHO,2020-05-09,6654.98
2452,AYACUCHO,2020-05-11,3605.96
2453,AYACUCHO,2020-05-12,5310.65
2454,AYACUCHO,2020-05-13,6706.82
2455,AYACUCHO,2020-05-14,3000.28
2456,AYACUCHO,2020-05-15,9352.41
2457,AYACUCHO,2020-05-16,8177.68
2458,AYACUCHO,2020-05-18,11424.3
2459,AYACUCHO,2020-05-19,12062.34
2460,AYACUCHO,2020-05-20,5499.25
2461,AYACUCHO,2020-05-21,6643.01
2462,AYACUCHO,2020-05-22,4417.73
2463,AYACUCHO,2020-05-23,2661.63
2464,AYACUCHO,2020-05-25,5101.63
2465,AYACUCHO,2020-05-26,6597.86
2466,AYACUCHO,2020-05-27,9924.13
2467,AYACUCHO,2020-05-28,6325.84
2468,AYACUCHO,2020-05-29,6360.46
2469,AYACUCHO,2020-05-30,3012.6
2470,AYACUCHO,2020-06-01,3118.16
2471,AYACUCHO,2020-06-02,5316.5
2472,AYACUCHO,2020-06-03,7142.57
2473,AYACUCHO,2020-06-04,4910.52
2474,AYACUCHO,2020-06-05,4315.83
2475,AYACUCHO,2020-06-06,9819.67
2476,AYACUCHO,2020-06-08,5984.26
2477,AYACUCHO,2020-06-09,4966.35
2478,AYACUCHO,2020-06-10,6044.78
2479,AYACUCHO,2020-06-11,6178.14
2480,AYACUCHO,2020-06-12,3631.48
2481,AYACUCHO,2020-06-13,10470.87
2482,AYACUCHO,2020-06-15,4000.2
2483,AYACUCHO,2020-06-16,4077.38
2484,AYACUCHO,2020-06-17,8587.73
2485,AYACUCHO,2020-06-18,4795.79
2486,AYACUCHO,2020-06-19,6069.72
2487,AYACUCHO,2020-06-20,1959.38
2488,AYACUCHO,2020-06-22,4192.01
2489,AYACUCHO,2020-06-23,3748.38
2490,AYACUCHO,2020-06-24,5489.52
2491,AYACUCHO,2020-06-25,5552.83
2492,AYACUCHO,2020-06-26,5954.92
2493,AYACUCHO,2020-06-27,2292.22
2494,AYACUCHO,2020-06-30,8024.93
2495,AYACUCHO,2020-07-01,3662.62
2496,AYACUCHO,2020-07-02,3672.17
2497,AYACUCHO,2020-07-03,2857.11
2498,AYACUCHO,2020-07-04,3180.36
2499,AYACUCHO,2020-07-06,5922.65
2500,AYACUCHO,2020-07-07,4823.23
2501,AYACUCHO,2020-07-08,4089.67
2502,AYACUCHO,2020-07-09,7603.32
2503,AYACUCHO,2020-07-10,4654.17
2504,AYACUCHO,2020-07-11,1763.16
2505,AYACUCHO,2020-07-13,8587.56
2506,AYACUCHO,2020-07-14,4551.48
2507,AYACUCHO,2020-07-15,2804.88
2508,AYACUCHO,2020-07-16,3813.73
2509,AYACUCHO,2020-07-17,5242.16
2510,AYACUCHO,2020-07-18,4835.52
2511,AYACUCHO,2020-07-20,9832.63
2512,AYACUCHO,2020-07-21,5485.87
2513,AYACUCHO,2020-07-22,9475.72
2514,AYACUCHO,2020-07-23,9340.46
2515,AYACUCHO,2020-07-24,7099.44
2516,AYACUCHO,2020-07-25,5258.0
2517,AYACUCHO,2020-07-27,5756.73
2518,AYACUCHO,2020-07-29,10749.21
2519,AYACUCHO,2020-07-30,5980.67
2520,AYACUCHO,2020-07-31,6224.08
2521,AYACUCHO,2020-08-01,2118.61
2522,AYACUCHO,2020-08-03,7705.0
2523,AYACUCHO,2020-08-04,4275.56
2524,AYACUCHO,2020-08-05,6440.13
2525,AYACUCHO,2020-08-06,7143.99
2526,AYACUCHO,2020-08-07,3032.2
2527,AYACUCHO,2020-08-08,2263.52
2528,AYACUCHO,2020-08-10,5795.53
2529,AYACUCHO,2020-08-11,5420.6
2530,AYACUCHO,2020-08-12,5332.24
2531,AYACUCHO,2020-08-13,6779.16
2532,AYACUCHO,2020-08-14,6981.72
2533,AYACUCHO,2020-08-15,6375.56
2534,AYACUCHO,2020-08-17,5195.99
2535,AYACUCHO,2020-08-18,6833.65
2536,AYACUCHO,2020-08-19,6977.33
2537,AYACUCHO,2020-08-20,8555.75
2538,AYACUCHO,2020-08-21,4918.77
2539,AYACUCHO,2020-08-22,7094.04
2540,AYACUCHO,2020-08-24,7969.79
2541,AYACUCHO,2020-08-25,5036.02
2542,AYACUCHO,2020-08-26,4445.37
2543,AYACUCHO,2020-08-27,6202.03
2544,AYACUCHO,2020-08-28,6090.93
2545,AYACUCHO,2020-08-29,1922.33
2546,AYACUCHO,2020-08-31,10175.77
2547,AYACUCHO,2020-09-01,4281.14
2548,AYACUCHO,2020-09-02,7277.4
2549,AYACUCHO,2020-09-03,3507.27
2550,AYACUCHO,2020-09-04,3189.21
2551,AYACUCHO,2020-09-05,3101.16
2552,AYACUCHO,2020-09-07,5542.75
2553,AYACUCHO,2020-09-08,3592.15
2554,AYACUCHO,2020-09-09,7484.15
2555,AYACUCHO,2020-09-10,5325.93
2556,AYACUCHO,2020-09-11,4038.62
2557,AYACUCHO,2020-09-12,4674.14
2558,AYACUCHO,2020-09-14,3188.09
2559,AYACUCHO,2020-09-15,5028.72
2560,AYACUCHO,2020-09-16,6347.15
2561,AYACUCHO,2020-09-17,5222.81
2562,AYACUCHO,2020-09-18,2610.03
2563,AYACUCHO,2020-09-19,8361.94
2564,AYACUCHO,2020-09-21,3575.64
2565,AYACUCHO,2020-09-22,3345.29
2566,AYACUCHO,2020-09-23,8776.35
2567,AYACUCHO,2020-09-24,7693.36
2568,AYACUCHO,2020-09-25,5718.36
2569,AYACUCHO,2020-09-26,10695.29
2570,AYACUCHO,2020-09-28,4304.07
2571,AYACUCHO,2020-09-29,6403.22
2572,AYACUCHO,2020-09-30,10779.51
2573,AYACUCHO,2020-10-01,1547.43
2574,AYACUCHO,2020-10-02,6011.32
2575,AYACUCHO,2020-10-03,3246.46
2576,AYACUCHO,2020-10-05,10734.06
2577,AYACUCHO,2020-10-06,6216.31
2578,AYACUCHO,2020-10-07,9055.64
2579,AYACUCHO,2020-10-08,7959.49
2580,AYACUCHO,2020-10-09,6716.12
2581,AYACUCHO,2020-10-10,5016.08
2582,AYACUCHO,2020-10-12,8736.36
2583,AYACUCHO,2020-10-13,3458.58
2584,AYACUCHO,2020-10-14,4640.47
2585,AYACUCHO,2020-10-15,6327.27
2586,AYACUCHO,2020-10-16,4614.75
2587,AYACUCHO,2020-10-17,3444.73
2588,AYACUCHO,2020-10-19,4037.59
2589,AYACUCHO,2020-10-20,7302.71
2590,AYACUCHO,2020-10-21,7164.36
2591,AYACUCHO,2020-10-22,4053.42
2592,AYACUCHO,2020-10-23,6019.58
2593,AYACUCHO,2020-10-24,3407.73
2594,AYACUCHO,2020-10-26,5680.52
2595,AYACUCHO,2020-10-27,5327.13
2596,AYACUCHO,2020-10-28,4628.97
2597,AYACUCHO,2020-10-29,5550.92
2598,AYACUCHO,2020-10-30,5100.54
2599,AYACUCHO,2020-10-31,9076.97
2600,AYACUCHO,2020-11-02,2108.35
2601,AYACUCHO,2020-11-03,2959.05
2602,AYACUCHO,2020-11-04,4467.55
2603,AYACUCHO,2020-11-05,3451.36
2604,AYACUCHO,2020-11-06,5641.12
2605,AYACUCHO,2020-11-07,2720.62
2606,AYACUCHO,2020-11-09,2731.5
2607,AYACUCHO,2020-11-10,4187.27
2608,AYACUCHO,2020-11-11,8159.54
2609,AYACUCHO,2020-11-12,8917.08
2610,AYACUCHO,2020-11-13,3641.31
2611,AYACUCHO,2020-11-14,2138.76
2612,AYACUCHO,2020-11-16,3460.63
2613,AYACUCHO,2020-11-17,7684.97
2614,AYACUCHO,2020-11-18,7084.84
2615,AYACUCHO,2020-11-19,6630.32
2616,AYACUCHO,2020-11-20,4723.82
2617,AYACUCHO,2020-11-21,4521.12
2618,AYACUCHO,2020-11-23,9318.54
2619,AYACUCHO,2020-11-24,3913.44
2620,AYACUCHO,2020-11-25,7781.72
2621,AYACUCHO,2020-11-26,10138.55
2622,AYACUCHO,2020-11-27,4435.26
2623,AYACUCHO,2020-11-28,7537.95
2624,AYACUCHO,2020-11-30,5798.18
2625,AYACUCHO,2020-12-01,3374.72
2626,AYACUCHO,2020-12-02,4915.36
2627,AYACUCHO,2020-12-03,3566.97
2628,AYACUCHO,2020-12-04,6457.86
2629,AYACUCHO,2020-12-05,2814.04
2630,AYACUCHO,2020-12-07,6177.67
2631,AYACUCHO,2020-12-09,10445.45
2632,AYACUCHO,2020-12-10,7229.41
2633,AYACUCHO,2020-12-11,4770.45
2634,AYACUCHO,2020-12-12,6363.27
2635,AYACUCHO,2020-12-14,6646.59
2636,AYACUCHO,2020-12-15,4465.58
2637,AYACUCHO,2020-12-16,10479.61
2638,AYACUCHO,2020-12-17,6582.18
2639,AYACUCHO,2020-12-18,8235.99
2640,AYACUCHO,2020-12-19,12109.93
2641,AYACUCHO,2020-12-21,8655.9
2642,AYACUCHO,2020-12-22,6257.95
2643,AYACUCHO,2020-12-23,2478.01
2644,AYACUCHO,2020-12-24,5166.12
2645,AYACUCHO,2020-12-26,6108.85
2646,AYACUCHO,2020-12-28,4926.57
2647,AYACUCHO,2020-12-29,9120.1
2648,AYACUCHO,2020-12-30,15921.04
2649,AYACUCHO,2020-12-31,2981.96
2650,AYACUCHO,2021-01-02,2439.98
2651,AYACUCHO,2021-01-04,10267.63
2652,AYACUCHO,2021-01-05,5777.48
2653,AYACUCHO,2021-01-06,7554.33
2654,AYACUCHO,2021-01-07,5212.64
2655,AYACUCHO,2021-01-08,6364.97
2656,AYACUCHO,2021-01-09,741.89
2657,AYACUCHO,2021-01-10,3491.72
2658,AYACUCHO,2021-01-11,3020.45
2659,AYACUCHO,2021-01-12,4677.96
2660,AYACUCHO,2021-01-13,9055.01
2661,AYACUCHO,2021-01-14,7505.2
2662,AYACUCHO,2021-01-15,4755.53
2663,AYACUCHO,2021-01-16,11787.94
2664,AYACUCHO,2021-01-18,8061.98
2665,AYACUCHO,2021-01-19,16983.34
2666,AYACUCHO,2021-01-20,11430.53
2667,AYACUCHO,2021-01-21,5140.18
2668,AYACUCHO,2021-01-22,6680.34
2669,AYACUCHO,2021-01-23,5785.77
2670,AYACUCHO,2021-01-25,4702.48
2671,AYACUCHO,2021-01-26,5961.62
2672,AYACUCHO,2021-01-27,6195.3
2673,AYACUCHO,2021-01-28,10393.87
2674,AYACUCHO,2021-01-29,5237.92
2675,AYACUCHO,2021-01-30,10216.75
2676,AYACUCHO,2021-02-01,10556.96
2677,AYACUCHO,2021-02-02,11390.11
2678,AYACUCHO,2021-02-03,9266.38
2679,AYACUCHO,2021-02-04,6695.12
2680,AYACUCHO,2021-02-05,3711.09
2681,AYACUCHO,2021-02-06,5216.11
2682,AYACUCHO,2021-02-08,4897.22
2683,AYACUCHO,2021-02-09,7855.33
2684,AYACUCHO,2021-02-10,8332.83
2685,AYACUCHO,2021-02-11,8442.25
2686,AYACUCHO,2021-02-12,11648.91
2687,AYACUCHO,2021-02-13,6321.66
2688,AYACUCHO,2021-02-15,3263.04
2689,AYACUCHO,2021-02-16,5233.6
2690,AYACUCHO,2021-02-17,4991.92
2691,AYACUCHO,2021-02-18,3038.98
2692,AYACUCHO,2021-02-19,5227.66
2693,AYACUCHO,2021-02-20,9592.73
2694,AYACUCHO,2021-02-22,4075.95
2695,AYACUCHO,2021-02-23,3831.03
2696,AYACUCHO,2021-02-24,5848.96
2697,AYACUCHO,2021-02-25,5839.74
2698,AYACUCHO,2021-02-26,5074.84
2699,AYACUCHO,2021-02-27,5555.53
2700,AYACUCHO,2021-03-01,1742.41
2701,AYACUCHO,2021-03-02,5234.55
2702,AYACUCHO,2021-03-03,10782.87
2703,AYACUCHO,2021-03-04,9243.87
2704,AYACUCHO,2021-03-05,3775.17
2705,AYACUCHO,2021-03-06,3947.82
2706,AYACUCHO,2021-03-08,2942.76
2707,AYACUCHO,2021-03-09,4328.6
2708,AYACUCHO,2021-03-10,7076.91
2709,AYACUCHO,2021-03-11,7109.38
2710,AYACUCHO,2021-03-12,5925.69
2711,AYACUCHO,2021-03-13,9232.48
2712,AYACUCHO,2021-03-15,10138.79
2713,AYACUCHO,2021-03-16,7831.62
2714,AYACUCHO,2021-03-17,8334.18
2715,AYACUCHO,2021-03-18,2943.41
2716,AYACUCHO,2021-03-19,423.75
2717,AYACUCHO,2021-03-20,5541.75
2718,AYACUCHO,2021-03-22,5631.31
2719,AYACUCHO,2021-03-23,8364.52
2720,AYACUCHO,2021-03-24,8389.22
2721,AYACUCHO,2021-03-25,6426.95
2722,AYACUCHO,2021-03-26,4865.73
2723,AYACUCHO,2021-03-27,9444.44
2724,AYACUCHO,2021-03-29,7803.7
2725,AYACUCHO,2021-03-30,8021.79
2726,AYACUCHO,2021-03-31,6029.07
2727,AYACUCHO,2021-04-01,253.88
2728,AYACUCHO,2021-04-03,4567.13
2729,AYACUCHO,2021-04-05,12517.64
2730,AYACUCHO,2021-04-06,6131.36
2731,AYACUCHO,2021-04-07,5633.53
2732,AYACUCHO,2021-04-08,6130.79
2733,AYACUCHO,2021-04-09,4855.35
2734,AYACUCHO,2021-04-10,8812.69
2735,AYACUCHO,2021-04-12,3631.34
2736,AYACUCHO,2021-04-13,3868.24
2737,AYACUCHO,2021-04-14,8013.87
2738,AYACUCHO,2021-04-15,4324.57
2739,AYACUCHO,2021-04-16,6376.84
2740,AYACUCHO,2021-04-17,2611.2
2741,AYACUCHO,2021-04-19,8366.02
2742,AYACUCHO,2021-04-20,5406.35
2743,AYACUCHO,2021-04-21,4522.57
2744,AYACUCHO,2021-04-22,2917.17
2745,AYACUCHO,2021-04-23,2548.4
2746,AYACUCHO,2021-04-24,3351.7
2747,AYACUCHO,2021-04-26,26306.55
2748,AYACUCHO,2021-04-27,5800.76
2749,AYACUCHO,2021-04-28,7837.76
2750,AYACUCHO,2021-04-29,5667.99
2751,AYACUCHO,2021-04-30,4828.35
2752,AYACUCHO,2021-05-03,2099.73
2753,AYACUCHO,2021-05-04,3889.46
2754,AYACUCHO,2021-05-05,6676.74
2755,AYACUCHO,2021-05-06,4994.82
2756,AYACUCHO,2021-05-07,6055.78
2757,AYACUCHO,2021-05-08,3425.36
2758,AYACUCHO,2021-05-10,7112.31
2759,AYACUCHO,2021-05-11,5721.61
2760,AYACUCHO,2021-05-12,6660.97
2761,AYACUCHO,2021-05-13,3707.47
2762,AYACUCHO,2021-05-14,4465.43
2763,AYACUCHO,2021-05-15,7275.49
2764,AYACUCHO,2021-05-17,8103.62
2765,AYACUCHO,2021-05-18,4891.92
2766,AYACUCHO,2021-05-19,15032.32
2767,AYACUCHO,2021-05-20,4738.32
2768,AYACUCHO,2021-05-21,5179.78
2769,AYACUCHO,2021-05-22,7923.28
2770,AYACUCHO,2021-05-24,2244.6
2771,AYACUCHO,2021-05-25,3858.55
2772,AYACUCHO,2021-05-26,6696.38
2773,AYACUCHO,2021-05-27,4211.12
2774,AYACUCHO,2021-05-28,2996.73
2775,AYACUCHO,2021-05-29,3872.24
2776,AYACUCHO,2021-05-31,7016.43
2777,AYACUCHO,2021-06-01,5929.8
2778,AYACUCHO,2021-06-02,7224.06
2779,AYACUCHO,2021-06-03,8490.38
2780,AYACUCHO,2021-06-04,4963.1
2781,AYACUCHO,2021-06-05,4098.42
2782,AYACUCHO,2021-06-07,2508.98
2783,AYACUCHO,2021-06-08,6339.7
2784,AYACUCHO,2021-06-09,5838.16
2785,AYACUCHO,2021-06-10,8626.37
2786,AYACUCHO,2021-06-11,5166.58
2787,AYACUCHO,2021-06-12,4694.43
2788,AYACUCHO,2021-06-14,3139.35
2789,AYACUCHO,2021-06-15,16327.97
2790,AYACUCHO,2021-06-16,8220.49
2791,AYACUCHO,2021-06-17,4065.9
